Omega,switch_rate,interrogation_time,best_fixed_menu_protocol,p_full,p_effective,absolute_probability_difference,bernoulli_KL_nats_per_shot,shots_for_log_likelihood_log20,stationary_hidden_entropy_rate
0.0,2238.72113856834,1.0,prep_z-_measure_z+,0.267411708548204,0.26744183804380167,3.012949559766387e-05,2.3168218709073048e-09,1293035218.275462,0.1323403230057542
0.0,2511.886431509582,1.0,prep_z-_measure_z+,0.26741498415188963,0.26744183804380167,2.6853891912037575e-05,1.840442612861885e-09,1627723816.3354805,0.1323454919385156
0.0,2818.382931264455,1.0,prep_z-_measure_z+,0.26741790373233265,0.26744183804380167,2.3934311469020475e-05,1.462004375666449e-09,2049058349.902953,0.13235009909499876
0.0,3162.2776601683795,1.0,prep_z-_measure_z+,0.2674205059663085,0.26744183804380167,2.133207749316357e-05,1.1613742818831943e-09,2579471855.271622,0.13235420549788254
0.0,3548.1338923357566,1.0,prep_z-_measure_z+,0.2674228253332699,0.26744183804380167,1.9012710531784993e-05,9.225569820410441e-10,3247205681.4596977,0.13235786554806503
0.0,3981.0717055349733,1.0,prep_z-_measure_z+,0.2674248925693976,0.26744183804380167,1.6945474404062022e-05,7.328445532132856e-10,4087814067.005993,0.13236112774183834
0.0,4466.835921509635,1.0,prep_z-_measure_z+,0.2674267350730948,0.26744183804380167,1.5102970706892815e-05,5.821413848053277e-10,5146056184.53975,0.1323640353106182
0.0,5011.872336272725,1.0,prep_z-_measure_z+,0.26742837726811464,0.26744183804380167,1.3460775687035298e-05,4.624272910883862e-10,6478277409.845607,0.13236662679167227
0.0,5623.413251903491,1.0,prep_z-_measure_z+,0.2674298409250909,0.26744183804380167,1.1997118710749266e-05,3.673301189419532e-10,8155422381.8695,0.13236893653713316
0.0,6309.573444801937,1.0,prep_z-_measure_z+,0.2674311454499752,0.26744183804380167,1.0692593826466812e-05,2.9178867312362213e-10,10266787402.966766,0.13237099516786535
0.0,7079.457843841381,1.0,prep_z-_measure_z+,0.2674323081395018,0.26744183804380167,9.529904299865333e-06,2.3178157073630362e-10,12924807887.17329,0.13237282997842473
0.0,7943.282347242822,1.0,prep_z-_measure_z+,0.2674333444125231,0.26744183804380167,8.493631278583269e-06,1.8411467966028257e-10,16271012605.195509,0.1323744652979106
0.0,8912.509381337459,1.0,prep_z-_measure_z+,0.26743426801158077,0.26744183804380167,7.57003222090491e-06,1.4625025395579075e-10,20483603908.541283,0.13237592281197258
0.0,10000.0,1.0,prep_z-_measure_z+,0.26743509118563885,0.26744183804380167,6.7468581628205015e-06,1.1617276122937104e-10,25786873289.85173,0.13237722184981898
0.4,1.0,1.0,prep_z-_measure_z+,0.24492993360983384,0.27697070352452313,0.03204076991468929,0.0026288702116406652,1139.5512263362627,0.08455397095206349
0.4,1.1220184543019633,1.0,prep_z-_measure_z+,0.2465529782329568,0.27697070352452313,0.030417725291566333,0.0023660687178135263,1266.1222605243408,0.08735363414868097
0.4,1.2589254117941673,1.0,prep_z-_measure_z+,0.24821059209293633,0.27697070352452313,0.0287601114315868,0.002112306415531961,1418.2280807017996,0.09016417088072773
0.4,1.4125375446227544,1.0,prep_z-_measure_z+,0.24988965954147468,0.27697070352452313,0.027081043983048447,0.001870271529216646,1601.763287712955,0.09296127685518395
0.4,1.5848931924611136,1.0,prep_z-_measure_z+,0.251576046843252,0.27697070352452313,0.02539465668127111,0.0016423205041096872,1824.0850467722785,0.09572186218898472
0.4,1.7782794100389228,1.0,prep_z-_measure_z+,0.2532550879508706,0.27697070352452313,0.023715615573652538,0.0014303683038007498,2094.378256001467,0.09842469898412996
0.4,1.9952623149688797,1.0,prep_z-_measure_z+,0.25491214097938686,0.27697070352452313,0.022058562545136273,0.0012358076293417196,2424.10890046838,0.10105092553107844
0.4,2.23872113856834,1.0,prep_z-_measure_z+,0.25653317165057693,0.27697070352452313,0.020437531873946202,0.0010594658706207134,2827.587331150997,0.10358439327484685
0.4,2.51188643150958,1.0,prep_z-_measure_z+,0.2581053110605456,0.27697070352452313,0.01886539246397756,0.0009016039684655516,3322.669795533904,0.10601185692709356
0.4,2.8183829312644537,1.0,prep_z-_measure_z+,0.2596173338365726,0.27697070352452313,0.017353369687950537,0.0007619557879722516,3931.6353006863533,0.10832301985604895
0.4,3.1622776601683795,1.0,prep_z-_measure_z+,0.26106001075916774,0.27697070352452313,0.015910692765355394,0.0006398012122315871,4682.286023036846,0.11051045528942023
0.4,3.548133892335755,1.0,prep_z-_measure_z+,0.26242630666347455,0.27697070352452313,0.01454439686104858,0.0005340621204699848,5609.332994666781,0.11256942872007603
0.4,3.981071705534973,1.0,prep_z-_measure_z+,0.2637114167488516,0.27697070352452313,0.013259286775671508,0.00044340854550353574,6756.1446524492,0.11449764851624585
0.4,4.466835921509632,1.0,prep_z-_measure_z+,0.264912657219035,0.27697070352452313,0.012058046305488124,0.0003663628476126557,8176.9543311370035,0.11629497073798657
0.4,5.011872336272724,1.0,prep_z-_measure_z+,0.26602924399570504,0.27697070352452313,0.010941459528818087,0.000301392280969974,9939.644983318065,0.11796308132183614
0.4,5.623413251903491,1.0,prep_z-_measure_z+,0.267062002254074,0.27697070352452313,0.009908701270449127,0.00024698398186787096,12129.257334415388,0.11950517488031753
0.4,6.309573444801933,1.0,prep_z-_measure_z+,0.2680130488812018,0.27697070352452313,0.008957654643321322,0.00020170016061364822,14852.404006223096,0.12092564503004663
0.4,7.07945784384138,1.0,prep_z-_measure_z+,0.2688854818739823,0.27697070352452313,0.00808522165054082,0.00016421432296250156,18242.819624437194,0.12222979691331116
0.4,7.943282347242816,1.0,prep_z-_measure_z+,0.26968309914031396,0.27697070352452313,0.0072876043842091676,0.00013333128013543003,22468.33804123911,0.12342358874900017
0.4,8.912509381337456,1.0,prep_z-_measure_z+,0.27041015798382784,0.27697070352452313,0.006560545540695295,0.00010799453675541023,27739.665019711407,0.12451340602647742
0.4,10.0,1.0,prep_z-_measure_z+,0.2710711780853412,0.27697070352452313,0.00589952543918193,8.728464717019414e-05,34321.41127537226,0.125505869408632
0.4,11.220184543019636,1.0,prep_z-_measure_z+,0.2716707856164838,0.27697070352452313,0.005299917908039353,7.041165533323672e-05,42545.97139317505,0.12640767552184526
0.4,12.589254117941675,1.0,prep_z-_measure_z+,0.27221359362964953,0.27697070352452313,0.004757109894873601,5.670407719646914e-05,52830.98538354363,0.12722546851242914
0.4,14.125375446227547,1.0,prep_z-_measure_z+,0.272704113095792,0.27697070352452313,0.004266590428731121,4.559623360342671e-05,65701.30988470178,0.12796573944595335
0.4,15.848931924611142,1.0,prep_z-_measure_z+,0.273146689098297,0.27697070352452313,0.003824014426226152,3.661518409442486e-05,81816.66561687806,0.12863475021481047
0.4,17.78279410038923,1.0,prep_z-_measure_z+,0.27354545723126666,0.27697070352452313,0.0034252462932564676,2.936807306929551e-05,102006.4294475638,0.1292384785020328
0.4,19.952623149688797,1.0,prep_z-_measure_z+,0.2739043159273983,0.27697070352452313,0.0030663875971248533,2.353037321865944e-05,127313.4193714528,0.1297825804392409
0.4,22.3872113856834,1.0,prep_z-_measure_z+,0.27422691112590525,0.27697070352452313,0.0027437923986178836,1.8835279010440652e-05,159048.99905615498,0.1302723678219761
0.4,25.11886431509581,1.0,prep_z-_measure_z+,0.2745166303257336,0.27697070352452313,0.0024540731987895414,1.5064345043549685e-05,198862.43078564617,0.1307127970502358
0.4,28.18382931264455,1.0,prep_z-_measure_z+,0.2747766036296855,0.27697070352452313,0.0021940998948376533,1.203936173847656e-05,248828.16370405577,0.13110846730359277
0.4,31.622776601683793,1.0,prep_z-_measure_z+,0.27500970986470047,0.27697070352452313,0.001960993659822663,9.615398745355455e-06,311555.6986132297,0.13146362580883555
0.4,35.48133892335755,1.0,prep_z-_measure_z+,0.2752185862654062,0.27697070352452313,0.0017521172591169476,7.674912525703704e-06,390327.8719491745,0.1317821783935162
0.4,39.810717055349734,1.0,prep_z-_measure_z+,0.2754056405397517,0.27697070352452313,0.001565062984771437,6.1227996522080635e-06,489274.91404583864,0.1320677038287069
0.4,44.668359215096324,1.0,prep_z-_measure_z+,0.27557306440544904,0.27697070352452313,0.00139763911907409,4.88227478684421e-06,613593.5407868272,0.1323234707419775
0.4,50.11872336272725,1.0,prep_z-_measure_z+,0.27572284790401647,0.27697070352452313,0.001247855620506666,3.891457264865736e-06,769822.7346863464,0.13255245612448024
0.4,56.23413251903491,1.0,prep_z-_measure_z+,0.27585679397325413,0.27697070352452313,0.001113909551268999,3.100559432000962e-06,966190.8888553958,0.13275736466422347
0.4,63.09573444801933,1.0,prep_z-_measure_z+,0.2759765328969406,0.27697070352452313,0.000994170627582558,2.469581132029169e-06,1213052.7864425743,0.13294064831302713
0.4,70.79457843841381,1.0,prep_z-_measure_z+,0.2760835363589703,0.27697070352452313,0.0008871671655528157,1.9664265888995683e-06,1523439.6699397927,0.13310452564017372
0.4,79.43282347242817,1.0,prep_z-_measure_z+,0.2761791309136489,0.27697070352452313,0.0007915726108742582,1.565371469940016e-06,1913751.6756126808,0.13325100064480028
0.4,89.12509381337459,1.0,prep_z-_measure_z+,0.2762645107488064,0.27697070352452313,0.0007061927757167075,1.245818654495301e-06,2404629.4882039675,0.13338188079510238
0.4,100.0,1.0,prep_z-_measure_z+,0.2763407496683323,0.27697070352452313,0.0006299538561908569,9.9129090469865e-07,3022051.6090225666,0.13349879413884388
0.4,112.20184543019641,1.0,prep_z-_measure_z+,0.2764088122579314,0.27697070352452313,0.0005618912665917297,7.886171404484924e-07,3798715.650347513,0.13360320538962575
0.4,125.89254117941675,1.0,prep_z-_measure_z+,0.27646956422564184,0.27697070352452313,0.0005011392988812924,6.272763906120093e-07,4775777.182736259,0.13369643093968595
0.4,141.2537544622754,1.0,prep_z-_measure_z+,0.27652378192901594,0.27697070352452313,0.00044692159550718813,4.98869769421993e-07,6005038.703838369,0.13377965278514223
0.4,158.48931924611142,1.0,prep_z-_measure_z+,0.2765721611146716,0.27697070352452313,0.0003985424098515433,3.9669613269212745e-07,7551705.26423799,0.13385393137571136
0.4,177.82794100389228,1.0,prep_z-_measure_z+,0.27661532490579616,0.27697070352452313,0.00035537861872697585,3.154115074486402e-07,9497853.447981123,0.1339202174197957
0.4,199.52623149688807,1.0,prep_z-_measure_z+,0.2766538310795468,0.27697070352452313,0.00031687244497635714,2.5075607400150846e-07,11946798.439410763,0.13397936268898375
